id,type,name,address,
8029,bar,Wasted Youth,Bloor Street West,
8030,bar,Mulberry Bar,Bloor Street West,
8031,restaurant,Selam Restaurant & Lounge,Bloor Street West,
8032,restaurant,Thai Room,Bloor Street West,
8033,cafe,Hello Coffee,Bloor Street West,
8034,restaurant,Pizza Hut,Bloor Street West,
8035,fast_food,Varsity,Bloor Street West,
8036,cafe,Filosophy Pastry & Expresso Bar,Bloor Street West,
8037,restaurant,La Bella Managua,Bloor Street West,
8038,dentist,Dr. Jorge Carcao,Bloor Street West,
8039,dentist,Dentists on Bloor,Bloor Street West,
8040,restaurant,Laziza,Bloor Street West,
8041,pharmacy,Guardian,Bloor Street West,
8042,fast_food,Butter Chicken Roti,Bloor Street West,
8043,fast_food,The Empire,Bloor Street West,
8044,veterinary,Bloorcourt Veterinary Clinic,Bloor Street West,
8045,dentist,Galleria Dental,Bloor Street West,
8046,pub,Bloor Bar Cafe,Bloor Street West,
8047,driving_school,Learner's Academy Driving School,Bloor Street West,
8048,doctors,Central Weston Medical,Weston Road,
8049,pharmacy,Central Weston Pharmacy,Weston Road,
8050,dentist,Weston Dental Office,Weston Road,
8051,fast_food,Zeal Burgers,Weston Road,
8052,fast_food,Ali Baba's,Weston Road,
8053,bar,Central Kafe Restaurant,Weston Road,
8054,restaurant,Celebrity Chef,Weston Road,
8055,restaurant,Made's Kitchen,Weston Road,
8056,restaurant,Wiff Restaurant,Weston Road,
8057,restaurant,SSS Jamaican Restaurant,Weston Road,
8058,place_of_worship,Power House of Prayer Ministries,Weston Road,
8059,place_of_worship,The Lord's Chosen,Weston Road,
8060,restaurant,Living Well,Weston Road,
8061,kindergarten,Royal Day Care Centre,Weston Road,
8062,cafe,Sigad Cafe & Sweets,Weston Road,
8063,fast_food,Stop N Go Tropical Grill,Weston Road,
8064,restaurant,Happy Cub Bar & Restaurant,Bloor Street West,
8065,clinic,RollCare Medical Services Walk-In Clinic,Bloor Street West,
8066,spa,Comfrey Spa,Bloor Street West,
8067,restaurant,Glass Onion Bistro,Bloor Street West,
8068,restaurant,China Island Restaurant,Bloor Street West,
8069,restaurant,Yak & Yet,Bloor Street West,
8070,social_facility,Romero House,Bloor Street West,
8071,fast_food,Machino Donuts,Bloor Street West,
8072,dentist,Smile City Dental,Bloor Street West,
8073,bar,Low Bar,Bloor Street West,
8074,social_facility,AUUC Cultural Center,Bloor Street West,
8075,dentist,Dental Office,Bloor Street West,
8076,fast_food,Kingslice,Bloor Street West,
8077,dentist,Dorval Dental,Bloor Street West,
8078,pub,The Parkdale Drink,Queen Street West,
8079,dentist,Smiles Dentistry,Bloor Street West,
8080,fast_food,Dairy Queen,Bloor Street West,
8081,pharmacy,Parkside Remedy's RX,Bloor Street West,
8082,clinic,High Park Clnic,Bloor Street West,
8083,fast_food,Shish Express,Bloor Street West,
8084,restaurant,African Player Restaurant,Weston Road,
8085,clinic,The Four Villages Community Health Centre,Bloor Street West,
8086,dentist,Bloor West Dental Group,Bloor Street West,
8087,clinic,Bloor West Foot Clinic,Bloor Street West,
8088,music_school,Bloor West Music Studios,Bloor Street West,
8089,atm,Meridian Credit Union,Bloor Street West,
8090,dentist,Bloor Smile Dental,Bloor Street West,
8091,theatre,Bad Dog Comedy Theatre,Bloor Street West,
8092,bar,Lalibela Lounge,Bloor Street West,
8093,pharmacy,Bloor Street Pharmacy,Bloor Street West,
8094,restaurant,Menalon Restaurant,Bloor Street West,
8095,restaurant,Siki Sushi,Bloor Street West,
8096,cafe,Machino Cafe,Bloor Street West,
8097,veterinary,Bickford Park Animal Hospital,Bloor Street West,
8098,restaurant,Terroni Sterling,Sterling Road,
8099,restaurant,Bourbon Street Smokehouse,Bloor Street West,
8100,fast_food,Pizza Del Arte,Bloor Street West,
8101,restaurant,Maida Restaurant & Lounge,Bloor Street West,
8102,bar,Wise Bar,Bloor Street West,
8103,restaurant,Atlantis Restaurant,Bloor Street West,
8104,restaurant,Mazz Sushi,Bloor Street West,
8105,bar,Jankie's Place,Bloor Street West,
8106,dentist,Brill Dental,Bloor Street West,
8107,restaurant,Wenona,Bloor Street West,
8108,restaurant,Idle,Bloor Street West,
8109,restaurant,Open House,Bloor Street West,
8110,restaurant,Coo Cafe Bread or Rice,Bloor Street West,
8111,clinic,Music Therapy Center,Bloor Street West,
8112,social_facility,Safehaven,Bloor Street West,
8113,cafe,Charlie's Friend Art Cafe,Bloor Street West,
8114,dentist,Bloor Court Village Dental Centre,Bloor Street West,
8115,cafe,Cafe Piccolino,Bloor Street West,
8116,restaurant,Vena's Restaurant,Bloor Street West,
8117,pub,The Irish Rose Pub,Weston Road,
8118,restaurant,The Nutmeg Spot,Weston Road,
8119,fast_food,The Sandwich Shoppe,Weston Road,
8120,money_transfer,Empresas Amazonas,Weston Road,
8121,dojo,Western Gate Martial Arts,Weston Road,
8122,restaurant,Dragon House Chinese Food,Weston Road,
8123,restaurant,Beiramar,Weston Road,
8124,fast_food,Pizza Tazza,Weston Road,
8125,restaurant,Id Love Restaurant & Bar,Weston Road,
8126,bar,O Moliceiro Bar & Grill,Weston Road,
8127,place_of_worship,Church of God International,Weston Road,
8128,place_of_worship,Chua Xa Loi,Weston Road,
8129,restaurant,Thai by the Park,Bloor Street West,
8130,pub,High Low Pub,Bloor Street West,
8131,restaurant,Viajero Cantina,Bloor Street West,
8132,financial_advice,Edward Jones Investments,Bloor Street West,
8133,cafe,Caked Coffee,Bloor Street West,
8134,dentist,Clovedent Family Dentistry,Bloor Street West,
8135,dentist,MJ Dental Care,Bloor Street West,
8136,kindergarten,Lori Gardens Centre For Early Learning,Finch Avenue West,
8137,restaurant,Karahi Point,Finch Avenue West,
8138,courthouse,Ontario Court of Justice,Finch Avenue West,
8139,parking,Impark,Queens Wharf Road,
8140,restaurant,Barcelona Tavern,Atlantic Avenue,
8141,restaurant,Seor Ak San,Bloor Street West,
8142,restaurant,Daldongnae,Bloor Street West,
8143,cafe,ThirsTea,Bloor Street West,
8144,fast_food,The Manna,Bloor Street West,
8145,restaurant,K-Seoul Hotdog,Bloor Street West,
8146,restaurant,Mapo Korean Restaurant,Bloor Street West,
8147,cinema,Hot Docs Ted Rogers Cinema,Bloor Street West,
8148,restaurant,Nang Saigon,Bloor Street West,
8149,spa,New Leaf Spa,Bloor Street West,
8150,spa,Jiva,Bloor Street West,
8151,restaurant,Belly Buster,Bloor Street West,
8152,bank,BMO,Wilson Avenue,
8153,restaurant,SunRise Caribbean Restaurant,Wilson Avenue,
8154,fast_food,Pizza Pizza,Wilson Avenue,
8155,fast_food,Tung Hing Bakery,Wilson Avenue,
8156,cafe,Tim Hortons,Wilson Avenue,
8157,dentist,NYS Dental Centre,Wilson Avenue,
8158,library,Toronto Public Library - Black Creek,Wilson Avenue,
8159,food_court,Sheridan Mall Food Court,Wilson Avenue,
8160,fast_food,Caribbean Cuisine,Wilson Avenue,
8161,fast_food,El Greeko,Wilson Avenue,
8162,fast_food,Grill Master,Wilson Avenue,
8163,fast_food,KFC,Wilson Avenue,
8164,fast_food,Kin Kin,Wilson Avenue,
8165,fast_food,Koshi Japan,Wilson Avenue,
8166,fast_food,Magic Wok,Wilson Avenue,
8167,community_centre,Native Youth Resource Centre,Bloor Street West,
8168,restaurant,JIn Dal Lae Korean Restaurant,Bloor Street West,
8169,restaurant,Regal Garden Chinese Restaurant,Bloor Street West,
8170,cafe,1011 Siptea,Bloor Street West,
8171,cafe,The Alley,Bloor Street West,
8172,spa,Vivita Spa,Bloor Street West,
8173,dentist,Smile Care Dental,Runnymede Road,
8174,cafe,Jimmy's Coffee,Queen Street West,
8175,dentist,Queen Street Dental Clinic,Queen Street West,
8176,restaurant,The Kettle Modern Indian Canadian Food,Queen Street West,
8177,restaurant,Frisaca,Queen Street West,
8178,cafe,Strange Love,Queen Street West,
8179,social_facility,West Neighbourhood House,Queen Street West,
8180,restaurant,Zakkushi,Queen Street West,
8181,restaurant,Ramen Misoya,Queen Street West,
8182,cafe,Tokyo Smoke,Queen Street West,
8183,cafe,Sud Forno,Queen Street West,
8184,dentist,Queen Dental,Queen Street West,
8185,restaurant,Terroni,Queen Street West,
8186,internet_cafe,Cafe 23,Queen Street West,
8187,fast_food,Greenhouse Juice Co.,Queen Street West,
8188,restaurant,Canis,Queen Street West,
8189,fast_food,Sukoi Desserts,Queen Street West,
8190,cafe,Loftea,Queen Street West,
8191,cafe,Crosstown Coffee Bar,Highbourne Road,
8192,ice_cream,You Scream Ice Cream,Bathurst Street,
8193,restaurant,Pegrolls,Jane Street,
8194,restaurant,Mad Mexican,Jane Street,
8195,restaurant,Caribbean Queen Jerk,Jane Street,
8196,music_school,Academy of Music,Bloor Street West,
8197,fast_food,Woody's Burgers,Jane Street,
8198,cafe,CoCo Fresh Tea & Juice,Jane Street,
8199,restaurant,Pho VP,Jane Street,
8200,dentist,College & Dufferin Dental Clinic,College Street,
8201,cafe,Neo Coffee Bar,Frederick Street,
8202,fast_food,Imonay,Bloor Street West,
8203,restaurant,Salsa Venezuelan Street food,Jane Street,
8204,veterinary,Jane Animal Hospital,Jane Street,
8205,restaurant,Los Arrieros,Jane Street,
8206,dojo,Northern Karate,Jane Street,
8207,restaurant,Campo,Jane Street,
8208,kindergarten,Angelgate Daycare & Tutoring Centre,Jane Street,
8209,theatre,Theater of Human Health,Bloor Street West,
8210,spa,Silk Medispa,Bloor Street West,
8211,dentist,Dr. Mark Appleby,Bloor Street West,
8212,dentist,Bloor Lansdowne Dental Centre,Lansdowne Avenue,
8213,restaurant,South Indian Dosa Mahal,Bloor Street West,
8214,restaurant,Awai,Bloor Street West,
8215,dentist,Bloor West Village Dental Care,Bloor Street West,
8216,cafe,Shirley's First Break,Carlaw Avenue,
8217,fast_food,Subway,Carlaw Avenue,
8218,childcare,Sprouts,Carlaw Avenue,
8219,beer,Collective Arts,Dundas Street West,
8220,fast_food,Popeyes,Bathurst Street,
8221,cafe,Bailey's Cafe,Bathurst Street,
8222,bar,Bathurst Local,Bathurst Street,
8223,place_of_worship,Ching Kwok Buddhist Temple,Bathurst Street,
8224,fast_food,Burger Factory,Queen Street West,
8225,restaurant,Mean Bao,Bathurst Street,
8226,fast_food,Taco Bell,Finch Avenue West,
8227,bank,CIBC,Finch Avenue West,
8228,doctors,MCI Medical Clinic,Finch Avenue West,
8229,fast_food,Wrap Express,Finch Avenue West,
8230,dentist,Jane Finch Dental,Finch Avenue West,
8231,kindergarten,Early On Child and Family Centre,Finch Avenue West,
8232,fast_food,Dragon Wok,Finch Avenue West,
8233,fast_food,Pita Land,Finch Avenue West,
8234,fast_food,Roti Palace,Finch Avenue West,
8235,community_centre,The Spot,York Gate Boulevard,
8236,dentist,Yorkgate Dental,York Gate Boulevard,
8237,fast_food,El Greeko,York Gate Boulevard,
8238,food_court,Yorkgate Food Court,York Gate Boulevard,
8239,fast_food,Top Food,York Gate Boulevard,
8240,fast_food,China Wok,York Gate Boulevard,
8241,fast_food,Caribbean Cuisine,York Gate Boulevard,
8242,dentist,Bloor Dufferin Dental Centre,Bloor Street West,
8243,fast_food,Jerk King,Bloor Street West,
8244,fast_food,Dovercourt Village Pizza,Dovercourt Road,
8245,events_venue,Luanada House,Bloor Street West,
8246,social_facility,Sistering,Bloor Street West,
8247,bar,Grey Tiger,Bloor Street West,
8248,fast_food,Foodbenders,Bloor Street West,
8249,fast_food,Wing Machine,Bloor Street West,
8250,doctors,Dr. J Pilwsky, Psychologist,Beamish Drive,
8251,cafe,Noble Coffee Co,Bloor Street West,
8252,fast_food,Nonna's Place,Bloor Street West,
8253,restaurant,Kibo,Bloor Street West,
8254,childcare,The Candy Factory Child Care Centre,Bloor Street West,
8255,driving_school,Feijo Driving School,Bloor Street West,
8256,cafe,Hannah's Cafe Bakery,Bloor Street West,
8257,restaurant,Lunch Box,Bloor Street West,
8258,restaurant,Kibo,College Street,
8259,dentist,Galaxy Dental Office,Bloor Street West,
8260,theatre,Village Playhouse,Bloor Street West,
8261,cafe,Found Coffee Bellwoods,Shaw Street,
8262,dentist,Dr. Zenia M. Bylo,Bloor Street West,
8263,restaurant,Delights of China,Bloor Street West,
8264,kindergarten,Le Patite Ecole,Kennedy Avenue,
8265,pub,The Swan,Bloor Street West,
8266,fast_food,Shadi Shawarma,Bloor Street West,
8267,clinic,Runnymede Walk-In Medical Clinic,Bloor Street West,
8268,pharmacy,The Healing Source Pharmacy,Bloor Street West,
8269,restaurant,Musoshin Ramen,Boustead Avenue,
8270,cafe,AM Coffee Studio,Dundas Street West,
8271,dentist,Dr. Muyal & Associates,Dundas Street West,
8272,dentist,Smile by Design Denture Clinic,Dundas Street West,
8273,fast_food,Tina Coffee,Dundas Street West,
8274,bar,Bar Graciosense,Dundas Street West,
8275,cafe,The Merseyside,Dundas Street West,
8276,fast_food,Amato Pizza,Dundas Street West,
8277,restaurant,Jenny's Bar & Restaurant,Dundas Street West,
8278,music_school,Michael Johnston Music Studio,Dundas Street West,
8279,restaurant,Banh Cuon Pho Ga,St. Clair Avenue West,
8280,dentist,Campus Dental,Lake Shore Boulevard West,
8281,restaurant,Pho Xua,St Claire Avenue W,
8282,cafe,Hounslow's House,Hounslow Heath Road,
8283,coworking_space,StartWell,Tecumseth Street,
8284,restaurant,Thai One On,King Street West,
8285,animal_boarding,SB Doggie Daycare,King Street West,
8286,restaurant,MorsoMe,King Street West,
8287,cafe,Wallace Espresso,King Street West,
8288,place_of_worship,Sanctuary Rastafarian Order,King Street West,
8289,fast_food,Bibab Express,King Street West,
8290,fast_food,My Roti Place,King Street West,
8291,restaurant,Ovest,King Street West,
8292,cafe,Simit & Chai,King Street West,
8293,cafe,Shy Coffee Co.,King Street West,
8294,fast_food,Freshslice Pizza,King Street West,
8295,restaurant,Ichiban Sushi,King Street West,
8296,restaurant,Rosina,King Street West,
8297,restaurant,Thai Room,King Street West,
8298,post_office,Liberty Village Post Office,King Street West,
8299,prep_school,Kumon,Lake Shore Boulevard West,
8300,pub,B SIDE,College Street,
8301,fast_food,British Style Fish and Chips,Coxwell Avenue,
8302,school,Equinox Holistic Alternative School,Hiawatha Road,
8303,community_centre,Centre 55,Main Street,
8304,veterinary,Main Street Veterinary Clinic,Main Street,
8305,fast_food,Shish,Queen Street East,
8306,restaurant,Stelvio,Queen Street West,
8307,fast_food,Niuda,Queen Street West,
8308,clinic,South Riverdale Community Health Centre,Queen Street East,
8309,cafe,Remarkable Bean,Queen Street East,
8310,restaurant,Sushi Mugen,Queen Street East,
8311,restaurant,Ascari Enoteca,Queen Street East,
8312,fast_food,Eadrey Foods,Queen Street East,
8313,restaurant,Ikkousha Ramen,Queen Street West,
8314,fast_food,Mucho Burrito,Queen Street West,
8315,fast_food,Saigon Sandwiches,Lansdowne Avenue,
8316,restaurant,Urawa,Adelaide Street West,
8317,pub,The Porch,Adelaide Street West,
8318,pub,Dublin Calling,Adelaide Street West,
8319,restaurant,Yuzu No Hana,Adelaide Street West,
8320,nightclub,Cake Bar,Adelaide Street West,
8321,cafe,Dark Horse Espresso Bar,John Street,
8322,bar,Parlour,Adelaide Street West,
8323,fast_food,Booster Juice,Bloor Street West,
8324,childcare,Kids & Company,Queen Street West,
8325,dentist,Parkdale Dental Clinic,Queen Street West,
8326,bar,Food & Liquor,Queen Street West,
8327,cafe,Koffea Espresso Bar,Willard Avenue,
8328,restaurant,Ka Chi,Bloor Street West,
8329,restaurant,Fishinn,Bloor Street West,
8330,restaurant,Hakata Shoryuken Ramen,Queen Street West,
8331,cafe,Real Fruit Bubble Tea,Queen Street West,
8332,spa,Fanoula Skin Care & Spa,Brentwood Road North,
8333,fast_food,Saffron Spice Kitchen,Queen Street West,
8334,restaurant,Ajisai,Queen Street West,
8335,fast_food,Bubble Bubble Waffle & Tea,Queen Street West,
8336,restaurant,Bar Altura,Queen Street West,
8337,fast_food,Allwyn's,Queen Street West,
8338,restaurant,Kinton Ramen,Queen Street West,
8339,restaurant,to-ne Sushi,Queen Street West,
8340,restaurant,Midori Ramen,Queen Street West,
8341,music_venue,Cameron House,Queen Street West,
8342,fast_food,New York Subs & Burritos,Queen Street West,
8343,ice_cream,Cauldron Ice Cream,Queen Street West,
8344,fast_food,Wendy's,Queen Street West,
8345,fast_food,Bergham,Queen Street West,
8346,restaurant,The Dime Roadhouse,Queen Street West,
8347,dentist,Dr. Allan Hoffer,Royal York Road,
8348,school,Oak Learners,Royal York Road,
8349,cafe,Jimmy's Coffee,Royal York Road,
8350,restaurant,JP Sushi,Annette Street,
8351,dentist,The Village Dentist,Annette Street,
8352,ice_cream,Baby Point Ice Cream & Espresso Bar,Jane Street,
8353,restaurant,Su-Good Chinese Restaurant,Danforth Avenue,
8354,restaurant,Vos Restaurant Argentino,College Street,
8355,vending_machine,Vendomatic Equipment Inc,Markham Road,
8356,restaurant,Pi Co.,Colborne Street,
8357,place_of_worship,St John the Compassionate MIssion,Broadview Avenue,
8358,fast_food,North of Brooklyn Pizzeria,Queen Street West,
8359,cafe,The Frantic Monkey,College Street,
8360,restaurant,Perla,College Street,
8361,ice_cream,La Diperie,Queen Street West,
8362,social_facility,Christie Refuguee Welcome Centre,Christie Street,
8363,restaurant,Actinolite Restaurant,Ossington Avenue,
8364,dentist,Dr. Alexander Rozgoni,Bloor Street West,
8365,music_school,Toronto Faculty of Music,Bloor Street West,
8366,bar,Hawaii Bar 989,Dovercourt Road,
8367,restaurant,The BarBQ Factory,O'Connor Drive,
8368,community_centre,Creating Together,Queen Street West,
8369,fast_food,Craig's Cookies,Queen Street West,
8370,fast_food,Mary Brown's,Queen Street West,
8371,cafe,Copenhagen Cafe,Queen Street West,
8372,fast_food,Parkdale Pizza,Queen Street West,
8373,restaurant,Guu Izakaya,Queen Street West,
8374,restaurant,Grand Electric,Queen Street West,
8375,pharmacy,Metro Pharmacy,Lynn Williams Street,
8376,fast_food,The Grill Cottage,Queen Street West,
8377,fast_food,Momo Café & Zomsa Bar,Queen Street West,
8378,cafe,Songtsen Cafe,Queen Street West,
8379,restaurant,Little Tibet,Queen Street West,
8380,pharmacy,Cadence Health Centre,Spadina Avenue,
8381,doctors,Cadence Health Centre,Spadina Avenue,
8382,fast_food,Big Trouble Pizza,Spadina Avenue,
8383,cafe,Sam James Coffee Bar,Spadina Avenue,
8384,restaurant,R&D,Spadina Avenue,
8385,bank,TD Canada Trust,Spadina Avenue,
8386,restaurant,Homemade Ramen,Spadina Avenue,
8387,fast_food,Osmow's,Queen Street West,
8388,fast_food,Ramen Isshin,Queen Street West,
8389,animal_boarding,Dogtopia,Bloor Street West,
8390,kindergarten,Green Apple Kids,Dundas Street West,
8391,restaurant,Tail of the Junction,Dundas Street West,
8392,bar,Axis,Dundas Street West,
8393,restaurant,Isaan Der,Dundas Street West,
8394,bank,TD Canada Trust,Dundas Street West,
8395,community_centre,Community Junction,Dundas Street West,
8396,restaurant,Pi Co.,Dundas Street West,
8397,restaurant,D&Y Sushi,Dundas Street West,
8398,restaurant,Amaya,Dundas Street West,
8399,bar,The Hole in the Wall,Dundas Street West,
8400,restaurant,Silk,Dundas Street West,
8401,fast_food,Chica's Chicken,Dundas Street West,
8402,fast_food,Baquette & Co.,Dundas Street West,
8403,bar,The Grand Trunk Spirits & Libations,Queen Street West,
8404,cafe,Osprey,Queen Street West,
8405,restaurant,Paddler Thai boat noodles,Queen Street West,
8406,restaurant,Islas,Queen Street West,
